,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
60065,311280,1087,1,17/11/2014,602,1,0,0,0,5459.755
60066,622381,632,5,12/04/2013,924,1,1,0,0,7990.806
60067,286250,71,6,07/09/2013,607,1,0,0,0,5892.581
60068,372011,715,4,10/10/2013,579,1,1,0,0,6488.961
60069,496164,135,2,07/04/2015,551,1,0,0,1,5260.4727
60070,191754,621,2,08/07/2014,534,1,0,0,1,5051.3857
60071,140113,251,4,04/12/2014,3102,1,1,0,0,24571.504
60072,38180,239,2,15/01/2013,255,1,0,0,0,2204.689
60073,504039,181,5,21/06/2013,769,1,1,0,0,7513.544
60074,89259,706,3,13/05/2015,644,1,0,0,0,6072.8013
60075,83445,688,6,13/04/2013,151,1,0,0,0,1778.9044
60076,6287,839,1,08/12/2014,757,1,0,0,0,6392.669
60077,301864,1011,7,07/09/2014,0,0,0,0,0,0.0
60078,576908,1084,2,19/08/2014,832,1,1,0,1,6600.6895
60079,152970,962,4,25/07/2013,727,1,0,0,1,5748.5654
60080,185258,420,5,11/10/2013,382,1,1,0,0,4206.888
60081,414464,486,3,02/07/2014,617,1,1,0,0,6193.3613
60082,502345,1111,2,02/04/2013,528,1,0,0,1,5249.7285
60083,612815,182,2,22/07/2014,436,1,0,0,0,4584.8706
60084,522332,991,5,07/06/2013,576,1,1,0,0,5876.323
60085,706550,686,1,21/01/2013,1032,1,1,0,0,10576.717
60086,536883,220,3,10/12/2014,577,1,0,0,0,5332.2856
60087,162125,335,7,19/01/2014,1449,1,0,0,0,7050.3276
60088,209823,1022,5,19/09/2014,835,1,1,0,0,7189.9727
60089,628867,665,1,16/06/2014,1602,1,1,0,0,12980.294
60090,677660,986,7,01/12/2013,0,0,0,0,0,0.0
60091,334980,808,5,21/06/2013,722,1,1,0,0,8600.513
60092,265526,205,6,17/01/2015,754,1,0,0,0,6501.586
60093,258247,1077,2,08/10/2013,526,1,1,0,0,5911.821
60094,152556,583,4,29/05/2014,0,0,0,a,0,0.0
60095,206297,465,3,20/11/2013,630,1,1,0,0,7067.526
60096,149855,817,2,07/07/2015,3315,1,0,0,0,23124.238
60097,226631,154,7,30/11/2014,0,0,0,0,0,0.0
60098,116083,479,3,06/08/2014,1365,1,1,0,1,11670.7705
60099,334156,67,2,24/03/2015,744,1,0,0,0,6207.8247
60100,182264,605,4,04/06/2015,0,0,1,a,1,0.0
60101,679780,1012,1,17/03/2014,614,1,1,0,0,6887.073
60102,235867,647,3,20/03/2013,609,1,1,0,0,5973.548
60103,564707,1074,3,29/07/2015,526,1,1,0,1,5771.5527
60104,628422,755,5,19/04/2013,845,1,0,0,0,7803.3755
60105,93991,860,2,16/07/2013,716,1,1,0,1,6935.4814
60106,224239,9,2,01/07/2014,737,1,1,0,0,7365.232
60107,474081,311,7,17/11/2013,0,0,0,0,0,0.0
60108,394255,830,4,19/06/2014,617,1,1,a,0,5791.1743
60109,145008,806,4,14/05/2015,0,0,0,a,0,0.0
60110,367254,236,2,07/04/2015,1007,1,0,0,1,8526.032
60111,274074,1011,3,23/01/2013,920,1,1,0,0,8031.0674
60112,601580,966,1,07/01/2013,789,1,1,0,0,8026.815
60113,592505,657,3,27/05/2015,570,1,0,0,0,5422.4023
60114,36177,466,2,16/09/2014,885,1,1,0,0,8829.159
60115,198712,620,7,26/01/2014,0,0,0,0,0,0.0
60116,645183,760,5,13/12/2013,1107,1,0,0,0,8464.081
60117,644395,379,5,15/11/2013,442,1,0,0,0,3687.2468
60118,22443,643,6,28/02/2015,977,1,0,0,0,9268.135
60119,282620,1039,6,25/04/2015,977,1,0,0,0,8189.367
60120,244086,175,2,19/03/2013,695,1,1,0,0,6499.703
60121,401285,698,4,16/07/2015,2071,1,1,0,1,16352.445
60122,207194,764,6,21/03/2015,199,1,0,0,0,1712.0269
60123,64190,208,6,23/05/2015,492,1,0,0,0,4416.589
60124,176220,632,4,09/01/2014,844,1,1,0,0,8054.556
60125,689343,1115,6,24/05/2014,521,1,0,0,0,5939.971
60126,490080,570,6,28/03/2015,476,1,0,0,0,5081.696
60127,103270,210,4,29/01/2015,340,1,1,0,0,3363.2722
60128,506004,1015,5,21/03/2014,548,1,1,0,0,5984.288
60129,102626,339,6,09/08/2014,684,1,0,0,0,6184.2144
60130,578017,860,4,27/06/2013,550,1,0,0,1,4724.276
60131,361087,656,6,13/04/2013,396,1,0,0,0,3483.4004
60132,596404,471,1,06/01/2014,0,0,1,a,0,0.0
60133,145447,22,7,03/03/2013,0,0,0,0,0,0.0
60134,418558,565,3,31/07/2013,1076,1,1,0,1,10082.661
60135,517721,137,5,20/06/2014,1259,1,1,0,1,10471.004
60136,111779,1046,1,08/07/2013,602,1,0,0,0,5279.523
60137,148628,314,6,13/07/2013,408,1,0,0,0,3767.6584
60138,578964,263,3,17/07/2013,337,1,1,0,0,3655.191
60139,511634,647,2,30/07/2013,725,1,1,0,1,7560.901
60140,536950,325,2,02/04/2013,675,1,0,0,1,5934.7266
60141,345179,363,6,09/03/2013,807,1,0,0,0,6651.5264
60142,13713,95,3,23/07/2014,679,1,0,0,1,6122.788
60143,642062,1090,1,19/05/2014,1074,1,1,0,0,11389.046
60144,342415,812,1,18/08/2014,1016,1,1,0,1,10968.118
60145,477164,907,2,18/03/2014,887,1,1,0,0,8355.322
60146,142992,768,3,30/10/2013,1291,1,0,0,0,11839.707
60147,154148,687,7,26/04/2015,0,0,0,0,0,0.0
60148,84683,334,7,13/01/2013,0,0,0,0,0,0.0
60149,205272,689,5,31/07/2015,785,1,1,0,1,8940.297
60150,315657,376,7,31/03/2013,0,0,0,0,0,0.0
60151,527189,217,4,05/09/2013,606,1,0,0,0,4105.122
60152,61481,122,5,19/09/2014,805,1,1,0,0,7209.9575
60153,394237,837,1,19/08/2013,373,1,0,0,0,2971.8037
60154,179473,377,1,24/02/2014,837,1,0,0,0,6301.588
60155,684968,7,4,12/02/2015,839,1,0,0,0,6217.39
60156,515198,55,2,19/08/2014,649,1,1,0,1,7015.0293
60157,104163,358,7,26/10/2014,0,0,0,0,0,0.0
60158,493457,559,3,28/05/2014,699,1,0,0,0,5473.6763
60159,119306,242,5,31/01/2014,367,1,0,0,0,3738.4343
60160,609308,1044,3,07/08/2013,793,1,0,0,1,5699.4194
60161,81434,1030,1,03/06/2013,497,1,1,0,0,5838.211
60162,541009,941,2,15/04/2014,692,1,1,0,1,8117.827
60163,114777,92,5,26/09/2014,528,1,0,0,0,5030.567
60164,678212,315,5,20/12/2013,641,1,1,0,0,7629.211
60165,363317,1026,7,26/05/2013,0,0,0,0,0,0.0
60166,607157,358,2,15/10/2013,920,1,0,0,0,6767.426
60167,353851,657,3,13/11/2013,601,1,0,0,0,5308.462
60168,287078,11,1,07/10/2013,1301,1,1,0,1,11080.18
60169,173344,564,5,14/03/2014,432,1,0,0,0,3971.3176
60170,440200,685,4,20/03/2014,511,1,1,0,0,5850.118
60171,691761,1023,5,01/05/2015,0,0,1,a,0,0.0
60172,140394,482,1,19/01/2015,699,1,0,0,0,5492.125
60173,591912,381,7,21/09/2014,0,0,0,0,0,0.0
60174,317186,618,1,01/07/2013,591,1,1,0,0,7031.042
60175,273014,853,3,15/01/2014,930,1,0,0,0,6711.077
60176,708517,703,1,12/05/2014,311,1,0,0,0,3100.0962
60177,22026,918,3,21/08/2013,547,1,0,0,1,4677.7744
60178,301929,753,3,17/06/2015,769,1,1,0,0,8402.744
60179,175927,474,1,06/07/2015,726,1,0,0,0,6420.981
60180,322860,861,6,13/06/2015,524,1,0,0,0,4948.6475
60181,625885,992,7,25/01/2015,0,0,0,0,0,0.0
60182,274599,730,5,21/02/2014,905,1,1,0,0,8544.185
60183,215180,564,2,08/10/2013,477,1,1,0,0,5035.3765
60184,676060,541,6,14/02/2015,813,1,0,0,0,7055.6196
60185,31000,326,6,26/01/2013,452,1,0,0,0,4439.6914
60186,433677,859,1,23/09/2013,753,1,1,0,0,7404.8813
60187,440117,243,3,19/02/2014,969,1,1,0,0,7908.4077
60188,456044,21,4,12/03/2015,375,1,0,0,0,3900.14
60189,562209,763,1,07/01/2013,741,1,1,0,0,8793.26
60190,330272,624,2,22/10/2013,677,1,1,0,1,7079.721
60191,40156,982,3,15/05/2013,618,1,1,0,0,6341.9307
60192,292135,548,2,29/01/2013,292,1,0,0,0,3637.3442
60193,200149,919,5,13/12/2013,737,1,0,0,0,6571.4355
60194,280863,1022,3,11/06/2014,769,1,0,0,0,6147.9907
60195,56836,615,5,11/01/2013,1233,1,1,0,1,9617.551
60196,89184,42,7,12/05/2013,0,0,0,0,0,0.0
60197,182608,114,5,13/03/2015,528,1,0,0,0,5138.324
60198,331471,346,6,11/05/2013,501,1,0,0,0,4925.433
60199,478032,635,2,14/10/2014,592,1,0,0,0,5181.0645
60200,555714,913,3,31/12/2014,542,1,0,0,1,4358.3564
60201,391689,268,7,24/11/2013,0,0,0,0,0,0.0
60202,81034,244,2,07/01/2014,598,1,1,0,1,6861.4478
60203,185476,686,4,12/03/2015,762,1,0,0,0,6599.292
60204,363540,611,2,10/02/2015,454,1,0,0,0,4663.155
60205,90864,86,4,01/05/2014,0,0,1,a,0,0.0
60206,156507,64,6,13/09/2014,855,1,0,0,0,8754.656
60207,8838,644,6,16/02/2013,1184,1,0,0,0,9614.05
60208,669255,238,3,13/03/2013,992,1,0,0,0,6402.5996
60209,678571,704,1,05/01/2015,1384,1,1,0,0,13952.802
60210,78531,277,5,26/07/2013,527,1,0,0,0,5200.56
60211,6890,223,2,28/01/2014,603,1,0,0,0,4773.371
60212,656856,229,3,04/06/2014,804,1,1,0,0,8268.26
60213,20678,1084,7,03/08/2014,0,0,0,0,1,0.0
60214,137415,580,5,22/03/2013,1555,1,1,0,0,10394.238
60215,363025,859,4,19/03/2015,669,1,1,0,0,6138.6113
60216,537677,126,7,29/03/2015,0,0,0,0,0,0.0
60217,57503,894,7,22/12/2013,0,0,0,0,0,0.0
60218,434214,966,3,11/06/2014,687,1,0,0,0,5782.1587
60219,414624,44,4,09/01/2014,700,1,1,0,0,6379.7295
60220,189305,105,4,20/06/2013,499,1,1,0,0,5176.51
60221,156049,1108,4,21/08/2014,632,1,1,0,1,5646.231
60222,106926,961,2,24/09/2013,669,1,1,0,0,6395.349
60223,164212,628,5,14/11/2014,813,1,1,0,0,7854.0103
60224,679532,55,7,03/05/2015,0,0,0,0,0,0.0
60225,317214,977,7,12/05/2013,0,0,0,0,0,0.0
60226,597411,968,5,29/11/2013,982,1,0,0,0,9449.087
60227,275647,681,4,09/07/2015,530,1,0,0,0,4622.4824
60228,432105,739,5,29/11/2013,795,1,0,0,0,8631.786
60229,536592,841,7,21/06/2015,0,0,0,0,0,0.0
60230,661445,813,4,13/11/2014,677,1,1,0,0,5915.1855
60231,361430,797,7,24/05/2015,0,0,0,0,0,0.0
60232,528935,832,7,12/04/2015,0,0,0,0,0,0.0
60233,398620,197,6,18/10/2014,669,1,0,0,0,5064.6475
60234,214497,973,2,18/02/2014,873,1,1,0,0,8131.3804
60235,614146,926,3,30/07/2014,527,1,1,0,1,6779.86
60236,128332,681,2,02/09/2014,597,1,1,0,1,5688.534
60237,659617,402,7,26/04/2015,0,0,0,0,0,0.0
60238,350146,398,2,26/08/2014,645,1,0,0,0,4724.274
60239,40312,668,2,09/06/2015,1041,1,0,0,0,7998.019
60240,276845,203,3,05/11/2014,1150,1,1,0,0,9398.663
60241,24860,821,5,01/05/2015,0,0,1,a,0,0.0
60242,618532,998,6,24/01/2015,492,1,0,0,0,4591.735
60243,587369,695,3,12/11/2014,612,1,1,0,0,6652.3926
60244,274252,659,7,29/06/2014,0,0,0,0,0,0.0
60245,423045,847,2,08/01/2013,1014,1,1,0,0,9071.127
60246,573061,541,7,18/05/2014,0,0,0,0,0,0.0
60247,288865,21,7,06/10/2013,0,0,0,0,0,0.0
60248,324130,730,6,30/03/2013,1633,1,0,0,0,13981.756
60249,77269,486,1,28/10/2013,442,1,0,0,1,3963.2134
60250,228271,503,5,12/07/2013,503,1,0,0,0,5083.42
60251,553872,126,1,01/12/2014,716,1,1,0,0,8104.063
60252,258295,80,2,10/06/2014,634,1,0,0,0,6485.17
60253,300442,276,2,30/04/2013,682,1,1,0,0,7681.9263
60254,418205,1100,4,03/04/2014,730,1,1,0,0,6124.974
60255,561299,190,1,13/05/2013,769,1,1,0,0,8424.06
60256,273713,300,7,08/12/2013,0,0,0,0,0,0.0
60257,524895,420,2,29/01/2013,263,1,0,0,0,2496.2898
60258,178064,322,7,13/07/2014,0,0,0,0,0,0.0
60259,256231,1094,6,19/10/2013,463,1,0,0,0,4066.8025
60260,131501,289,3,22/07/2015,489,1,0,0,0,5070.929
60261,400805,957,7,13/04/2014,0,0,0,0,0,0.0
60262,338119,613,3,03/12/2014,1194,1,1,0,0,9912.052
60263,80496,426,1,14/10/2013,594,1,0,0,0,5624.214
60264,543051,374,3,02/10/2013,849,1,0,0,1,6765.5503
60265,457447,771,3,18/02/2015,678,1,1,0,1,6719.386
60266,575521,410,4,29/01/2015,818,1,1,0,0,8369.542
60267,674592,53,1,16/12/2013,1033,1,1,0,0,14277.299
60268,530301,15,7,01/03/2015,0,0,0,0,0,0.0
60269,585819,63,4,09/05/2013,0,0,0,a,0,0.0
60270,684275,279,2,14/05/2013,598,1,1,0,0,6848.516
60271,697344,1114,1,27/07/2015,3468,1,1,0,1,24562.82
60272,1968,208,6,08/03/2014,421,1,0,0,0,3315.6753
60273,320658,30,4,19/06/2014,0,0,1,a,0,0.0
60274,94758,232,4,14/05/2015,0,0,0,a,0,0.0
60275,444641,162,3,17/12/2014,711,1,1,0,0,9946.796
60276,558405,837,3,18/03/2015,523,1,1,0,0,4801.193
60277,603341,654,3,03/09/2014,829,1,1,0,0,7683.5522
60278,82356,266,4,23/04/2015,518,1,0,0,0,4261.0425
60279,559745,309,3,31/12/2014,333,1,0,0,1,2948.5056
60280,188702,4,3,28/08/2013,1140,1,1,0,0,9340.416
60281,464687,732,6,13/07/2013,854,1,0,0,0,7502.681
60282,458642,535,3,11/06/2014,951,1,0,0,0,7943.74
60283,222631,1014,5,07/11/2014,1711,1,1,0,0,14699.615
60284,247452,1092,4,31/01/2013,1092,1,0,0,0,10327.033
60285,467514,1081,2,26/02/2013,0,0,0,0,0,0.0
60286,103681,277,6,08/02/2014,524,1,0,0,0,5046.1294
60287,57704,603,2,19/02/2013,1043,1,1,0,0,8440.484
60288,258966,77,3,13/05/2015,699,1,0,0,0,6423.2725
60289,419481,1000,7,10/05/2015,0,0,0,0,0,0.0
60290,410035,776,6,09/03/2013,423,1,0,0,0,3785.3647
60291,615901,161,1,23/03/2015,831,1,0,0,0,6997.231
60292,621606,263,1,04/03/2013,357,1,1,0,0,4110.529
60293,172852,340,1,04/08/2014,907,1,1,0,1,10040.641
60294,145338,876,6,05/10/2013,283,1,0,0,0,2637.1208
60295,40727,679,7,29/12/2013,0,0,0,0,0,0.0
60296,567333,339,5,30/05/2014,930,1,0,0,0,9012.442
60297,633431,1093,7,26/01/2014,0,0,0,0,0,0.0
60298,48158,507,7,20/04/2014,0,0,0,0,0,0.0
60299,342057,680,1,05/05/2014,871,1,1,0,0,9502.738
60300,154950,133,7,04/01/2015,0,0,0,0,0,0.0
60301,90446,377,1,21/10/2013,995,1,1,0,0,10181.403
60302,363471,807,2,04/02/2014,1128,1,1,0,0,12075.351
60303,624068,15,2,01/07/2014,678,1,1,0,0,7113.8413
60304,504605,566,3,25/02/2015,473,1,0,0,0,4203.4756
60305,128165,931,5,04/04/2014,406,1,1,0,0,3784.7373
60306,487807,984,4,10/04/2014,615,1,0,0,0,5387.459
60307,370923,707,1,19/08/2013,797,1,0,0,1,6668.1743
60308,672325,338,1,21/07/2014,609,1,0,0,0,5755.3857
60309,539843,208,2,07/05/2013,364,1,0,0,0,3045.7747
60310,62004,71,1,07/04/2014,691,1,0,0,0,6269.42
60311,428965,328,2,07/04/2015,616,1,0,0,1,5477.9043
60312,372326,534,7,08/12/2013,0,0,0,0,0,0.0
60313,672004,386,6,31/08/2013,769,1,0,0,0,7394.64
60314,383230,436,4,10/01/2013,640,1,1,0,0,6180.455
60315,513678,349,1,02/09/2013,786,1,0,0,0,6999.887
60316,109268,212,5,08/03/2013,504,1,1,0,0,5843.427
60317,677191,20,4,08/01/2015,1017,1,1,0,0,8975.222
60318,310279,17,5,18/04/2014,0,0,1,b,0,0.0
60319,228083,578,4,05/03/2015,784,1,1,0,0,7716.33
60320,549444,16,1,20/05/2013,0,0,0,a,0,0.0
60321,382403,804,1,07/01/2013,506,1,1,0,0,6579.54
60322,228449,2,2,21/01/2014,691,1,1,0,0,6407.7407
60323,201427,511,1,30/12/2013,1145,1,0,0,1,9134.92
60324,548533,869,7,12/05/2013,0,0,0,0,0,0.0
60325,186041,726,6,19/04/2014,962,1,0,0,0,8449.851
60326,551084,210,7,18/05/2014,0,0,0,0,0,0.0
60327,696165,470,3,10/09/2014,1826,1,0,0,0,13113.688
60328,319625,399,3,17/04/2013,482,1,0,0,0,3666.5122
60329,661533,751,4,25/04/2013,646,1,1,0,0,6515.2812
60330,237975,167,2,30/09/2014,1398,1,1,0,0,13278.02
60331,191935,948,1,11/05/2015,2074,1,0,0,0,6664.1187
60332,48045,669,3,10/07/2013,409,1,0,0,0,4000.5093
60333,689776,826,2,22/07/2014,663,1,0,0,1,5446.3247
60334,169899,843,1,29/12/2014,1371,1,0,0,1,13468.269
60335,362987,280,1,17/11/2014,469,1,0,0,0,4859.934
60336,711528,1111,7,14/06/2015,0,0,0,0,0,0.0
60337,155043,536,4,12/12/2013,860,1,0,0,0,7730.053
60338,582920,632,7,21/07/2013,0,0,0,0,0,0.0
60339,483564,666,5,15/08/2014,601,1,0,0,1,5529.2017
60340,59325,969,4,20/03/2014,654,1,1,0,0,5101.098
60341,521816,726,3,05/11/2014,1251,1,1,0,0,11624.17
60342,44866,682,6,15/03/2014,1295,1,0,0,0,8179.1094
60343,44138,907,6,13/07/2013,775,1,0,0,0,6573.1895
60344,207137,350,6,23/11/2013,619,1,0,0,0,6712.241
60345,78406,618,6,29/06/2013,559,1,0,0,0,5841.73
60346,609781,496,1,20/05/2013,0,0,0,a,0,0.0
60347,330570,181,3,25/09/2013,734,1,1,0,0,7105.5015
60348,108203,81,3,16/10/2013,486,1,0,0,0,4985.61
60349,489156,48,2,23/12/2014,650,1,0,0,1,8070.155
60350,17165,194,1,03/02/2014,534,1,1,0,0,6792.2266
60351,366565,86,6,05/07/2014,450,1,0,0,0,4080.5374
60352,88845,594,1,14/07/2014,538,1,1,0,1,5641.461
60353,137062,934,3,28/01/2015,635,1,1,0,0,6471.684
60354,698463,73,4,27/02/2014,516,1,0,0,0,4532.01
60355,322254,134,4,05/12/2013,572,1,1,0,0,6327.3657
60356,365500,1110,1,01/06/2015,781,1,1,0,0,8511.415
60357,669847,1,5,22/08/2014,461,1,1,0,1,4417.6377
60358,290885,995,2,27/08/2013,842,1,1,0,0,9167.494
60359,75156,751,5,20/02/2015,474,1,1,0,0,5423.848
60360,296785,963,4,13/06/2013,1065,1,0,0,0,8234.1875
60361,494089,1048,6,15/11/2014,560,1,0,0,0,5899.9062
60362,479121,525,3,28/05/2014,801,1,0,0,0,7875.792
60363,680244,69,1,28/04/2014,1319,1,1,0,0,11497.052
60364,148650,667,3,25/09/2013,685,1,1,0,0,6722.4204
60365,242193,941,6,09/11/2013,489,1,0,0,0,5184.221
60366,539347,94,2,20/05/2014,701,1,1,0,0,7419.5034
60367,226111,363,3,18/02/2015,937,1,1,0,0,7825.093
60368,501094,418,3,29/01/2014,480,1,0,0,0,4223.3374
60369,674371,469,6,11/07/2015,1395,1,0,0,0,10937.901
60370,37767,676,2,04/11/2014,2062,1,1,0,0,10344.683
60371,37632,762,6,31/05/2014,454,1,0,0,0,3922.0261
60372,47925,429,2,25/06/2013,342,1,0,0,0,3685.8806
60373,339093,921,3,04/06/2014,1284,1,1,0,0,11115.206
60374,198706,635,1,30/03/2015,887,1,1,0,0,10834.142
60375,588628,223,5,11/01/2013,830,1,1,0,0,7239.698
60376,404047,1012,6,06/04/2013,576,1,0,0,0,5263.339
60377,170491,705,4,08/01/2015,857,1,1,0,0,8375.804
60378,422714,64,6,17/01/2015,871,1,0,0,0,9229.469
60379,612883,605,2,20/08/2013,400,1,0,0,1,3806.991
60380,81607,52,3,30/10/2013,474,1,0,0,1,5299.041
60381,449425,831,1,15/09/2014,2031,1,1,0,0,18112.021
60382,372513,756,1,16/06/2014,2276,1,1,0,0,19326.004
60383,374061,944,7,25/05/2014,0,0,0,0,0,0.0
60384,232131,187,6,16/08/2014,448,1,0,0,0,4285.6157
60385,74989,107,2,08/07/2014,834,1,0,0,0,7017.122
60386,201057,982,1,22/09/2014,676,1,0,0,0,5631.3096
60387,222719,97,1,25/08/2014,681,1,0,0,1,6117.559
60388,468030,466,3,25/06/2014,691,1,0,0,0,6005.725
60389,13671,109,4,07/05/2015,819,1,1,0,0,8403.29
60390,369953,250,6,07/03/2015,712,1,0,0,0,8243.396
60391,191624,796,5,12/09/2014,654,1,0,0,0,5681.837
60392,34268,578,1,13/04/2015,928,1,1,0,1,9770.98
60393,107763,234,2,06/08/2013,844,1,0,0,1,6951.325
60394,178443,342,5,02/01/2015,847,1,0,0,1,7735.294
60395,174665,611,5,26/07/2013,468,1,0,0,0,4633.0923
60396,85455,789,2,29/01/2013,367,1,0,0,0,3179.971
60397,161366,165,2,02/07/2013,479,1,1,0,0,5079.668
60398,152761,236,3,22/04/2015,860,1,0,0,0,6985.0933
60399,188388,901,4,28/08/2014,687,1,0,0,0,6000.336
60400,19392,490,4,09/04/2015,1036,1,0,0,1,8177.3257
60401,509273,223,4,12/09/2013,811,1,1,0,0,7244.9536
60402,605590,799,6,19/04/2014,1275,1,0,0,0,11078.37
60403,272294,199,1,28/07/2014,721,1,1,0,1,8537.026
60404,226885,922,2,09/09/2014,568,1,0,0,0,4908.0635
60405,671355,1008,2,19/11/2013,834,1,1,0,0,8120.043
60406,111969,107,3,24/09/2014,805,1,0,0,0,6426.9165
60407,178108,484,6,10/08/2013,1011,1,0,0,0,8008.073
60408,349413,18,1,27/05/2013,824,1,1,0,0,8694.352
60409,672491,107,3,12/03/2014,845,1,0,0,0,6932.885
60410,667414,925,1,23/09/2013,1140,1,1,0,0,8615.912
60411,596421,1051,2,06/08/2013,813,1,0,0,1,6324.6484
60412,282029,832,1,13/01/2014,387,1,0,0,0,3606.1184
60413,291305,456,1,30/03/2015,1102,1,1,0,1,12669.37
60414,569630,425,4,23/04/2015,464,1,0,0,0,3774.2112
60415,43468,1030,6,20/06/2015,153,1,0,0,0,1535.2755
60416,66515,661,5,08/03/2013,589,1,1,0,0,5957.9556
60417,693014,126,1,15/09/2014,639,1,1,0,0,7199.692
60418,586108,252,4,27/03/2014,605,1,0,0,0,5988.4893
60419,575055,686,5,18/10/2013,704,1,0,0,0,6168.414
60420,342351,486,4,18/09/2014,571,1,1,0,0,5405.3716
60421,204051,372,4,20/06/2013,697,1,1,0,0,8078.499
60422,193299,1111,3,08/10/2014,430,1,1,0,1,5824.8945
60423,387041,644,4,08/01/2015,1035,1,1,0,0,9630.232
60424,481411,614,2,01/10/2013,918,1,0,0,0,6935.502
60425,412987,214,5,20/09/2013,629,1,0,0,0,6766.125
60426,392759,505,3,26/02/2014,543,1,0,0,0,4909.9233
60427,387439,487,2,05/11/2013,713,1,1,0,0,7888.7124
60428,167086,497,3,31/07/2013,1229,1,1,0,1,10256.763
60429,17655,381,3,26/03/2014,968,1,0,0,0,7153.892
60430,349387,420,3,13/02/2013,284,1,0,0,1,2623.2063
60431,34431,82,7,14/06/2015,0,0,0,0,0,0.0
60432,544598,368,2,14/01/2014,523,1,0,0,0,5041.5796
60433,617886,158,5,16/08/2013,556,1,1,0,1,7294.323
60434,241212,740,5,21/02/2014,550,1,1,0,0,6403.97
60435,432274,412,4,07/05/2015,613,1,1,0,0,7505.963
60436,419626,557,5,05/06/2015,717,1,1,0,0,6574.1304
60437,677368,723,3,15/04/2015,586,1,1,0,0,6917.128
60438,62930,282,2,02/12/2014,703,1,1,0,0,7659.1724
60439,166703,173,4,07/11/2013,1085,1,1,0,0,9015.635
60440,15815,295,4,21/08/2014,776,1,1,0,1,6859.5713
60441,261979,135,7,20/10/2013,0,0,0,0,1,0.0
60442,177083,115,1,07/04/2014,509,1,0,0,0,4602.3477
60443,220844,911,6,21/03/2015,673,1,0,0,0,6426.435
60444,603774,1062,4,19/12/2013,871,1,1,0,0,9909.928
60445,646499,789,3,31/07/2013,462,1,1,0,1,5069.7773
60446,102722,520,2,02/04/2013,484,1,0,0,1,4613.0503
60447,335978,137,2,04/06/2013,1058,1,1,0,0,9145.88
60448,613511,834,7,08/09/2013,0,0,0,0,0,0.0
60449,705955,358,4,05/03/2015,1150,1,1,0,0,9388.466
60450,550553,939,3,24/09/2014,426,1,0,0,0,4096.044
60451,256159,45,1,23/09/2013,448,1,1,0,0,5435.381
60452,593453,829,2,09/04/2013,809,1,1,0,0,7644.2983
60453,107007,881,3,08/01/2014,809,1,1,0,0,7075.116
60454,625610,266,4,03/01/2013,466,1,0,0,0,3833.03
60455,403176,808,7,09/02/2014,0,0,0,0,0,0.0
60456,284501,201,7,10/11/2013,0,0,0,0,0,0.0
60457,72713,290,7,20/01/2013,0,0,0,0,0,0.0
60458,450722,668,6,26/04/2014,962,1,0,0,0,8056.0874
60459,347110,62,3,16/07/2014,791,1,1,0,1,9058.439
60460,402957,445,1,11/03/2013,890,1,0,0,0,5990.2983
60461,42785,184,5,26/06/2015,540,1,0,0,0,5515.6626
60462,448467,180,5,11/10/2013,851,1,1,0,1,7464.8984
60463,490659,487,5,12/07/2013,635,1,0,0,1,5943.6987
60464,416003,329,4,05/02/2015,673,1,1,0,0,6668.9907
60465,346018,275,2,11/06/2013,706,1,0,0,0,6205.0244
60466,319317,761,6,27/09/2014,712,1,0,0,0,5826.1914
60467,90500,548,4,20/02/2014,403,1,1,0,0,5228.8027
60468,435930,247,3,29/04/2015,835,1,1,0,0,8438.842
60469,277079,490,3,20/11/2013,1048,1,1,0,0,8806.5205
60470,567012,353,6,08/02/2014,1125,1,0,0,0,7660.732
60471,36464,189,7,13/04/2014,0,0,0,0,0,0.0
60472,22907,42,4,10/04/2014,999,1,0,0,0,8069.5537
60473,96764,1050,3,06/05/2015,566,1,1,0,0,7091.3804
60474,9444,72,1,01/04/2013,0,0,0,b,1,0.0
60475,504844,83,2,07/07/2015,273,1,0,0,1,2936.3738
60476,624421,749,3,18/03/2015,624,1,1,0,0,6946.3696
60477,38231,78,7,26/05/2013,0,0,0,0,0,0.0
60478,360703,186,3,24/07/2013,326,1,0,0,0,3366.5662
60479,192148,856,1,25/08/2014,895,1,0,0,0,6838.4844
60480,600733,783,4,18/07/2013,713,1,1,0,1,6470.33
60481,702861,545,2,28/10/2014,937,1,0,0,0,7984.561
60482,225497,1070,5,06/09/2013,634,1,0,0,0,5058.5767
60483,685161,796,2,22/07/2014,655,1,0,0,1,5637.853
60484,195101,724,4,15/08/2013,716,1,1,0,1,7354.5464
60485,394890,611,5,03/04/2015,0,0,1,b,1,0.0
60486,148143,1062,7,27/10/2013,0,0,0,0,0,0.0
60487,131161,696,2,04/02/2014,1226,1,1,0,0,10625.103
60488,461631,526,5,10/04/2015,1193,1,0,0,1,9457.663
60489,455931,1010,1,28/01/2013,592,1,0,0,0,4630.739
60490,233223,257,1,23/06/2014,666,1,0,0,0,5653.015
60491,476956,810,3,01/10/2014,512,1,1,0,0,6539.905
60492,247373,1101,3,29/07/2015,934,1,1,0,1,9128.508
60493,417478,182,4,19/12/2013,580,1,1,0,0,7014.865
60494,612151,237,2,14/05/2013,638,1,1,0,0,6755.0806
